-587.687960635567,4.00170235978736e-14,-293.527590579341
-641.738202367903,3.61663225453743e-14,-230.640870013374
-677.670445807821,3.15902375427751e-14,-155.907730535358
-693.03596794573,2.66006212206651e-14,-74.4211120983691
-686.787633840658,2.15375076856652e-14,8.26580691411687
-659.351257136005,1.6745939757995e-14,86.5180496179933
-612.596581563437,1.25524548734848e-14,155.002854990937
-549.709860997469,9.24283209695247e-15,209.053096723273
-474.976721519454,7.04261675120853e-15,244.98534016319
-393.490103082465,6.10174987603762e-15,260.350862301099
-310.803184069979,6.48434999412662e-15,254.102528196027
-664.339033290238,2.99239450976849e-14,-128.695109782169
-700.271276730156,2.53478600950857e-14,-53.9619703041538
-715.636798868065,2.03582437729757e-14,27.5246481328353
-709.388464762993,1.52951302379758e-14,110.211567145321
-681.95208805834,1.05035623103056e-14,188.463809849198
-635.197412485772,6.31007742579537e-15,256.948615222141
-572.310691919804,3.00045464926307e-15,310.998856954477
-497.577552441789,8.00239303519134e-16,346.931100394395
-416.0909340048,-1.40627571651773e-16,362.296622532304
-333.404014992314,2.41972546437221e-16,356.048288427232
-255.151772288437,1.92196609201494e-15,328.611911722578
-695.716498698341,1.89600063682696e-14,50.3595978616814
-711.08202083625,1.39703900461595e-14,131.84621629867
-704.833686731178,8.90727651115967e-15,214.533135311156
-677.397310026525,4.11570858348946e-15,292.785378015033
-630.642634453957,-7.77763010207562e-17,361.270183387976
-567.755913887989,-3.38739907755305e-15,415.320425120312
-493.022774409974,-5.58761442329699e-15,451.25266856023
-411.536155972985,-6.5284812984679e-15,466.618190698139
-328.849236960499,-6.14588118037891e-15,460.369856593067
-250.596994256623,-4.46588763480119e-15,432.933479888414
-182.112188883679,-1.60298944554526e-15,386.178804315846
-679.682034446027,7.87238171527176e-15,231.434249928178
-673.433700340955,2.80926818027189e-15,314.121168940664
-645.997323636302,-1.98229974739832e-15,392.373411644541
-599.242648063733,-6.17578463190854e-15,460.858217017484
-536.355927497766,-9.48540740844084e-15,514.90845874982
-461.622788019751,-1.16856227541848e-14,550.840702189738
-380.136169582762,-1.26264896293557e-14,566.206224327647
-297.449250570276,-1.22438895112667e-14,559.957890222575
-219.197007866399,-1.0563895965689e-14,532.521513517921
-150.712202493456,-7.70099777643304e-15,485.766837945353
-96.6619607611199,-3.85029672393374e-15,422.880117379386
-617.328362773886,-2.58332556437276e-15,402.188908119
-589.891986069233,-7.37489349204297e-15,480.441150822877
-543.137310496665,-1.15683783765532e-14,548.92595619582
-480.250589930697,-1.48780011530855e-14,602.976197928156
-405.517450452682,-1.70782164988294e-14,638.908441368074
-324.030832015693,-1.80190833740003e-14,654.273963505983
-241.343913003207,-1.76364832559113e-14,648.025629400911
-163.09167029933,-1.59564897103336e-14,620.589252696257
-94.6068649263871,-1.30935915210777e-14,573.834577123689
-40.5566231940511,-9.24289046857839e-15,510.947856557722
-4.62437975413337,-4.66680546597918e-15,436.214717079706
-512.90478336206,-1.16945762984295e-14,550.986924663858
-466.150107789492,-1.58880611829397e-14,619.471730036801
-403.263387223525,-1.9197683959472e-14,673.521971769137
-328.530247745509,-2.13978993052159e-14,709.454215209054
-247.04362930852,-2.23387661803869e-14,724.819737346964
-164.356710296034,-2.19561660622979e-14,718.571403241891
-86.1044675921577,-2.02761725167201e-14,691.135026537238
-17.6196622192145,-1.74132743274642e-14,644.38035096467
36.4305795131215,-1.35625732749649e-14,581.493630398703
72.3628229530393,-8.9864882723657e-15,506.760490920687
87.7283450909485,-3.99687195025569e-15,425.273872483698
-373.527590579341,-1.88404538064262e-14,667.687960635567
-310.640870013374,-2.21500765829585e-14,721.738202367903
-235.907730535358,-2.43502919287025e-14,757.670445807821
-154.421112098369,-2.52911588038734e-14,773.03596794573
-71.7341930858831,-2.49085586857844e-14,766.787633840658
6.51804961799336,-2.32285651402067e-14,739.351257136005
75.0028549909365,-2.03656669509507e-14,692.596581563437
129.053096723273,-1.65149658984514e-14,629.709860997469
164.98534016319,-1.19388808958522e-14,554.976721519454
180.350862301099,-6.9492645737422e-15,473.490103082465
174.102528196027,-1.88615103874234e-15,390.803184069979
-208.695109782169,-2.35339783453139e-14,744.339033290238
-133.961970304154,-2.57341936910579e-14,780.271276730156
-52.4753518671648,-2.66750605662288e-14,795.636798868065
30.2115671453212,-2.62924604481398e-14,789.388464762993
108.463809849198,-2.46124669025621e-14,761.95208805834
176.948615222141,-2.17495687133061e-14,715.197412485772
230.998856954477,-1.78988676608068e-14,652.310691919804
266.931100394395,-1.33227826582076e-14,577.577552441789
282.296622532304,-8.3331663360976e-15,496.0909340048
276.048288427232,-3.27005280109772e-15,413.404014992314
248.611911722578,1.52151512657248e-15,335.151772288437
-29.6404021383185,-2.54552939741834e-14,775.716498698341
51.8462162986706,-2.63961608493543e-14,791.08202083625
134.533135311156,-2.60135607312653e-14,784.833686731178
212.785378015033,-2.43335671856876e-14,757.397310026525
281.270183387976,-2.14706689964317e-14,710.642634453957
335.320425120312,-1.76199679439324e-14,647.755913887989
371.25266856023,-1.30438829413332e-14,573.022774409974
386.618190698139,-8.05426661922314e-15,491.536155972985
380.369856593067,-2.99115308422328e-15,408.849236960499
352.933479888414,1.80041484344692e-15,330.596994256623
306.178804315846,5.99389972795715e-15,262.112188883679
151.434249928178,-2.44734662080514e-14,759.682034446027
234.121168940664,-2.40908660899625e-14,753.433700340955
312.373411644541,-2.24108725443847e-14,725.997323636302
380.858217017484,-1.95479743551288e-14,679.242648063733
434.90845874982,-1.56972733026295e-14,616.355927497766
470.840702189738,-1.11211883000303e-14,541.622788019751
486.206224327647,-6.13157197792028e-15,460.136169582762
479.957890222575,-1.06845844292041e-15,377.449250570276
452.521513517921,3.7231094847498e-15,299.197007866399
405.766837945353,7.91659436926002e-15,230.712202493456
342.880117379386,1.12262171457923e-14,176.66196076112
322.188908119,-2.06554049866328e-14,697.328362773886
400.441150822876,-1.89754114410551e-14,669.891986069233
468.92595619582,-1.61125132517992e-14,623.137310496665
522.976197928156,-1.22618121992999e-14,560.250589930697
558.908441368074,-7.68572719670067e-15,485.517450452682
574.273963505983,-2.69611087459065e-15,404.030832015693
568.02562940091,2.36700266040921e-15,321.343913003207
540.589252696257,7.15857058807942e-15,243.09167029933
493.834577123689,1.13520554725896e-14,174.606864926387
430.947856557722,1.46616782491219e-14,120.556623194051
356.214717079706,1.68618935948659e-14,84.6243797541334
470.986924663858,-1.42613048725227e-14,592.90478336206
539.471730036801,-1.13984066832668e-14,546.150107789492
593.521971769137,-7.5477056307675e-15,483.263387223525
629.454215209054,-2.97162062816829e-15,408.530247745509
644.819737346964,2.01799569394173e-15,327.04362930852
638.571403241891,7.0811092289416e-15,244.356710296034
611.135026537238,1.18726771566118e-14,166.104467592158
564.38035096467,1.6066162041122e-14,97.6196622192145
501.493630398703,1.93757848176543e-14,43.5694204868784
426.760490920687,2.15760001633983e-14,7.63717704696067
345.273872483698,2.25168670385692e-14,-7.72834509094849
587.687960635567,-5.7269132217477e-15,453.527590579341
641.738202367903,-1.87621216924841e-15,390.640870013374
677.670445807821,2.69987283335081e-15,315.907730535358
693.03596794573,7.68948915546083e-15,234.421112098369
686.787633840658,1.27526026904607e-14,151.734193085883
659.351257136005,1.75441706181309e-14,73.4819503820068
612.596581563437,2.17376555026411e-14,4.99714500906352
549.709860997469,2.50472782791734e-14,-49.0530967232725
474.976721519454,2.72474936249174e-14,-84.9853401631903
393.490103082465,2.81883605000883e-14,-100.350862301099
310.803184069979,2.78057603819993e-14,-94.1025281960273
664.339033290238,4.36616527844099e-15,288.695109782169
700.271276730156,8.9422502810402e-15,213.961970304154
715.636798868065,1.39318666031502e-14,132.475351867165
709.388464762993,1.89949801381501e-14,49.7884328546789
681.95208805834,2.37865480658203e-14,-28.4638098491976
635.197412485772,2.79800329503305e-14,-96.9486152221408
572.310691919804,3.12896557268628e-14,-150.998856954477
497.577552441789,3.34898710726068e-14,-186.931100394395
416.0909340048,3.44307379477777e-14,-202.296622532304
333.404014992314,3.40481378296887e-14,-196.048288427232
255.151772288437,3.23681442841109e-14,-168.611911722578
695.716498698341,1.53301040078563e-14,109.640402138319
711.08202083625,2.03197203299664e-14,28.1537837013295
704.833686731178,2.53828338649662e-14,-54.5331353111565
677.397310026525,3.01744017926364e-14,-132.785378015033
630.642634453957,3.43678866771467e-14,-201.270183387976
567.755913887989,3.76775094536789e-14,-255.320425120312
493.022774409974,3.98777247994229e-14,-291.25266856023
411.536155972985,4.08185916745938e-14,-306.618190698139
328.849236960499,4.04359915565048e-14,-300.369856593067
250.596994256623,3.87559980109271e-14,-272.933479888414
182.112188883679,3.58930998216711e-14,-226.178804315846
-567.662978977048,-152.104836789945,-293.527590579341
-619.871503383478,-166.094068742669,-230.640870013374
-654.579385318601,-175.39401767818,-155.907730535358
-669.421339986024,-179.370907445415,-74.4211120983691
-663.385912702652,-177.753719578859,8.26580691411687
-636.884407863832,-170.652662759087,86.5180496179933
-591.722859228521,-158.551662273317,155.002854990937
-530.97895170323,-142.275381306804,209.053096723273
-458.792282201751,-122.933021509591,244.98534016319
-380.082252956501,-101.842732737096,260.350862301099
-300.212822386068,-80.441783315815,254.102528196027
-641.702229666954,-171.943594220511,-128.695109782169
-676.410111602077,-181.243543156022,-53.9619703041538
-691.2520662695,-185.220432923257,27.5246481328353
-685.216638986128,-183.603245056701,110.211567145321
-658.715134147307,-176.50218823693,188.463809849198
-613.553585511997,-164.401187751159,256.948615222141
-552.809677986705,-148.124906784647,310.998856954477
-480.623008485227,-128.782546987433,346.931100394395
-401.912979239976,-107.692258214938,362.296622532304
-322.043548669544,-86.2913087936572,356.048288427232
-246.457686476829,-66.0381380599092,328.611911722578
-672.010533868133,-180.064679855174,50.3595978616814
-686.852488535555,-184.041569622409,131.84621629867
-680.817061252183,-182.424381755853,214.533135311156
-654.315556413363,-175.323324936081,292.785378015033
-609.154007778053,-163.222324450311,361.270183387976
-548.410100252761,-146.946043483798,415.320425120312
-476.223430751283,-127.603683686585,451.25266856023
-397.513401506032,-106.51339491409,466.618190698139
-317.6439709356,-85.1124454928089,460.369856593067
-242.058108742885,-64.8592747590609,432.933479888414
-175.906866524779,-47.1341028284037,386.178804315846
-656.522430736114,-175.914655128659,231.434249928178
-650.487003452741,-174.297467262103,314.121168940664
-623.985498613921,-167.196410442332,392.373411644541
-578.823949978611,-155.095409956561,460.858217017484
-518.080042453319,-138.819128990049,514.90845874982
-445.893372951841,-119.476769192835,550.840702189738
-367.18334370659,-98.3864804203403,566.206224327647
-287.313913136158,-76.9855309990592,559.957890222575
-211.728050943443,-56.7323602653112,532.521513517921
-145.576808725337,-39.007188334654,485.766837945353
-93.3682843189063,-25.0179563819304,422.880117379386
-596.293408904043,-159.77633736784,402.188908119
-569.791904065223,-152.675280548068,480.441150822877
-524.630355429913,-140.574280062298,548.92595619582
-463.886447904621,-124.297999095785,602.976197928156
-391.699778403143,-104.955639298572,638.908441368074
-312.989749157892,-83.8653505260769,654.273963505983
-233.12031858746,-62.4644011047959,648.025629400911
-157.534456394745,-42.2112303710479,620.589252696257
-91.3832141766388,-24.4860584403907,573.834577123689
-39.1746897702083,-10.4968264876671,510.947856557722
-4.4668078350857,-1.19687755215624,436.214717079706
-495.427976676614,-132.749526258284,550.986924663858
-450.266428041303,-120.648525772513,619.471730036801
-389.522520516012,-104.372244806001,673.521971769137
-317.335851014533,-85.0298850087873,709.454215209054
-238.625821769283,-63.9395962362923,724.819737346964
-158.75639119885,-42.5386468150112,718.571403241891
-83.1705290061353,-22.2854760812632,691.135026537238
-17.0192867880291,-4.56030415060607,644.38035096467
35.1892376184014,9.42892780211754,581.493630398703
69.897119553524,18.7288767376284,506.760490920687
84.7390742209469,22.7057665048637,425.273872483698
-360.799946572115,-96.6760543131904,667.687960635567
-300.056039046823,-80.3997733466776,721.738202367903
-227.869369545345,-61.0574135494642,757.670445807821
-149.159340300094,-39.9671247769692,773.03596794573
-69.2899097296613,-18.5661753556882,766.787633840658
6.29595246305334,1.68699537805986,739.351257136005
72.4471946811596,19.412167308717,692.596581563437
124.65571908759,33.4013992614406,629.709860997469
159.363601022713,42.7013481969515,554.976721519454
174.205555690135,46.6782379641867,473.490103082465
168.170128406763,45.0610500976305,390.803184069979
-201.58399635883,-54.0142690313868,744.339033290238
-129.397326857351,-34.6719092341734,780.271276730156
-50.6872976121007,-13.5816204616784,795.636798868065
29.182132958332,7.81932895960269,789.388464762993
104.767995151047,28.0724996933507,761.95208805834
